Business Partner;Naam;Service Adres ;Postcode;Woonplaats;Uitvoerdatum;KG;Aantal;Volume;Totaal volume;Gewicht per m3;Chauffeursbon;Contract;Afvalsoort;Periode;KG vergelijk;Afvalsoort vergelijk;Norm
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;18-02-2022;51;1;2500;2500;21;11458441 - 0021;55586308;Bedrijfsafval;2022-02;51;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;09-02-2022;239;5;660;3300;72;11425231 - 0023;55586308;Bedrijfsafval;2022-02;239;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;26-01-2022;134;5;660;3300;41;11379330 - 0022;55586308;Bedrijfsafval;2022-01;134;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;11-02-2022;103;1;1100;1100;93;11435304 - 0079;55585858;Ongesorteerd papier en karton, Ind;2022-02;103;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;24-01-2022;95;4;660;2640;36;11368470 - 0037;55586308;Bedrijfsafval;2022-01;95;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;17-01-2022;31;1;240;240;128;11328445 - 0251;55580914;Glas, bont flessen-;2022-01;31;Glas, bont flessen-;210
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;08-02-2022;53;1;1100;1100;49;11417898 - 0073;55585858;Ongesorteerd papier en karton, Ind;2022-02;53;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;04-02-2022;92;4;660;2640;35;11411257 - 0024;55586308;Bedrijfsafval;2022-02;92;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;17-01-2022;8;1;240;240;34;11328445 - 0245;55580914;PBD Bedrijven;2022-01;8;PBD Bedrijven;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;21-01-2022;87;1;2500;2500;35;11364342 - 0021;55586308;Bedrijfsafval;2022-01;87;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;25-02-2022;101;2;1100;2200;46;11480588 - 0080;55585858;Ongesorteerd papier en karton, Ind;2022-02;101;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;11-02-2022;67;3;240;720;93;11435304 - 0050;55585858;Ongesorteerd papier en karton, Ind;2022-02;67;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;28-01-2022;44;1;1100;1100;40;11387974 - 0080;55585858;Ongesorteerd papier en karton, Ind;2022-01;44;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;31-01-2022;80;3;660;1980;40;11393911 - 0035;55586308;Bedrijfsafval;2022-01;80;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;18-02-2022;204;15;660;9900;21;11458441 - 0024;55586308;Bedrijfsafval;2022-02;204;Bedrijfsafval;90
7001298568;Toneelacademie;Achter de Barakken 31;6211 RZ;MAASTRICHT;25-01-2022;45;1;660;660;68;11374296 - 0128;55586128;Bedrijfsafval;2022-01;45;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;17-02-2022;6;1;240;240;24;11435515 - 0290;55580314;PBD Bedrijven;2022-02;6;PBD Bedrijven;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;04-02-2022;175;2;1100;2200;80;11408613 - 0164;55580314;Bedrijfsafval;2022-02;175;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;11-01-2022;120;2;1100;2200;55;11305040 - 0182;55580314;Bedrijfsafval;2022-01;120;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;18-02-2022;35;1;1100;1100;32;11458702 - 0164;55580314;Bedrijfsafval;2022-02;35;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;14-01-2022;80;2;1100;2200;36;11340738 - 0194;55580314;Bedrijfsafval;2022-01;80;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;08-02-2022;60;1;1100;1100;55;11418988 - 0143;55580314;Bedrijfsafval;2022-02;60;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;07-01-2022;125;2;1100;2200;57;11316014 - 0170;55580314;Bedrijfsafval;2022-01;125;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;25-02-2022;66;2;660;1320;50;11477793 - 0013;55580314;Ongesorteerd papier en karton, Ind;2022-02;66;Ongesorteerd papier en karton, Ind;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;28-01-2022;185;2;1100;2200;84;11387966 - 0196;55580314;Bedrijfsafval;2022-01;185;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;20-01-2022;4;1;240;240;18;11341249 - 0318;55580314;PBD Bedrijven;2022-01;4;PBD Bedrijven;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;10-02-2022;11;2;240;480;23;11411791 - 0297;55580314;PBD Bedrijven;2022-02;11;PBD Bedrijven;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;25-01-2022;85;1;1100;1100;77;11374296 - 0186;55580314;Bedrijfsafval;2022-01;85;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;27-01-2022;14;2;240;480;30;11364728 - 0319;55580314;PBD Bedrijven;2022-01;14;PBD Bedrijven;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;14-01-2022;66;2;660;1320;50;11340464 - 0013;55580314;Ongesorteerd papier en karton, Ind;2022-01;66;Ongesorteerd papier en karton, Ind;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;18-01-2022;55;2;1100;2200;25;11350673 - 0190;55580314;Bedrijfsafval;2022-01;55;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;04-02-2022;66;2;660;1320;50;11411280 - 0013;55580314;Ongesorteerd papier en karton, Ind;2022-02;66;Ongesorteerd papier en karton, Ind;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;03-02-2022;8;2;240;480;17;11388190 - 0325;55580314;PBD Bedrijven;2022-02;8;PBD Bedrijven;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;04-02-2022;48;1;240;240;200;11408879 - 0316;55580314;Vertrouwelijk Archief;2022-02;48;Vertrouwelijk Archief;170
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;01-02-2022;30;1;1100;1100;27;11395540 - 0178;55580314;Bedrijfsafval;2022-02;30;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;13-01-2022;11;2;240;480;24;11320969 - 0328;55580314;PBD Bedrijven;2022-01;11;PBD Bedrijven;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;22-02-2022;55;1;1100;1100;50;11468525 - 0142;55580314;Bedrijfsafval;2022-02;55;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;24-02-2022;3;1;240;240;13;11458949 - 0293;55580314;PBD Bedrijven;2022-02;3;PBD Bedrijven;50
7001298568;Toneelacademie;Achter de Barakken 31;6211 RZ;MAASTRICHT;08-02-2022;25;1;660;660;38;11418988 - 0088;55586128;Bedrijfsafval;2022-02;25;Bedrijfsafval;90
7001298568;Toneelacademie;Achter de Barakken 31;6211 RZ;MAASTRICHT;22-02-2022;60;1;660;660;91;11468525 - 0086;55586128;Bedrijfsafval;2022-02;60;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;27-01-2022;69;1;240;240;288;11390535 - 0002;55580314;Glas, bont flessen-;2022-01;69;Glas, bont flessen-;210
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;28-01-2022;66;2;660;1320;50;11388203 - 0013;55580314;Ongesorteerd papier en karton, Ind;2022-01;66;Ongesorteerd papier en karton, Ind;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;25-02-2022;140;2;1100;2200;64;11477791 - 0159;55580314;Bedrijfsafval;2022-02;140;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;21-01-2022;45;1;1100;1100;41;11363965 - 0197;55580314;Bedrijfsafval;2022-01;45;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;11-02-2022;190;2;1100;2200;86;11434631 - 0161;55580314;Bedrijfsafval;2022-02;190;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;21-01-2022;65;2;660;1320;49;11364172 - 0014;55580314;Ongesorteerd papier en karton, Ind;2022-01;65;Ongesorteerd papier en karton, Ind;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;15-02-2022;99;1;1100;1100;90;11445492 - 0150;55580314;Bedrijfsafval;2022-02;99;Bedrijfsafval;90
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;18-02-2022;66;2;660;1320;50;11458452 - 0014;55580314;Ongesorteerd papier en karton, Ind;2022-02;66;Ongesorteerd papier en karton, Ind;50
7001298568;Toneelacademie;Lenculenstraat 31-33;6211 KP;MAASTRICHT;11-02-2022;66;2;660;1320;50;11434622 - 0014;55580314;Ongesorteerd papier en karton, Ind;2022-02;66;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;21-01-2022;58;1;660;660;88;11363965 - 0179;55586897;Bedrijfsafval;2022-01;58;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;21-02-2022;33;1;660;660;50;11464315 - 0086;55586897;Ongesorteerd papier en karton, Ind;2022-02;33;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;21-02-2022;12;1;240;240;50;11464315 - 0097;55584931;Ongesorteerd papier en karton, Ind;2022-02;12;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;28-01-2022;85;1;1100;1100;77;11387966 - 0193;55584931;Bedrijfsafval;2022-01;85;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;15-02-2022;139;2;1100;2200;63;11445492 - 0147;55584931;Bedrijfsafval;2022-02;139;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;15-02-2022;91;6;240;1440;63;11445492 - 0140;55584931;Bedrijfsafval;2022-02;91;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;08-02-2022;50;1;1100;1100;45;11418988 - 0140;55584931;Bedrijfsafval;2022-02;50;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;11-01-2022;91;2;1100;2200;41;11305040 - 0179;55584931;Bedrijfsafval;2022-01;91;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;04-02-2022;20;2;240;480;41;11408613 - 0154;55584931;Bedrijfsafval;2022-02;20;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;22-02-2022;99;1;1100;1100;90;11468525 - 0139;55584931;Bedrijfsafval;2022-02;99;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;31-01-2022;12;1;240;240;50;11393660 - 0092;55584931;Ongesorteerd papier en karton, Ind;2022-01;12;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;11-01-2022;69;7;240;1680;41;11305040 - 0172;55584931;Bedrijfsafval;2022-01;69;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;01-02-2022;85;1;1100;1100;77;11395540 - 0175;55584931;Bedrijfsafval;2022-02;85;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;14-02-2022;12;1;240;240;50;11440544 - 0094;55584931;Ongesorteerd papier en karton, Ind;2022-02;12;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;07-02-2022;12;1;240;240;50;11417259 - 0102;55584931;Ongesorteerd papier en karton, Ind;2022-02;12;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;24-01-2022;24;2;240;480;50;11370088 - 0093;55586907;Ongesorteerd papier en karton, Ind;2022-01;24;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;15-02-2022;25;2;240;480;52;11445492 - 0136;55586907;Bedrijfsafval;2022-02;25;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;11-02-2022;16;1;240;240;67;11434631 - 0147;55586907;Bedrijfsafval;2022-02;16;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;25-01-2022;99;1;1100;1100;90;11374296 - 0171;55586907;Bedrijfsafval;2022-01;99;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;11-02-2022;74;1;1100;1100;67;11434631 - 0146;55586907;Bedrijfsafval;2022-02;74;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;10-02-2022;11;3;240;720;16;11411791 - 0295;55586907;PBD Bedrijven;2022-02;11;PBD Bedrijven;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;11-01-2022;99;1;1100;1100;90;11305040 - 0167;55586907;Bedrijfsafval;2022-01;99;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;11-01-2022;22;1;240;240;90;11305040 - 0168;55586907;Bedrijfsafval;2022-01;22;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;28-01-2022;43;2;240;480;90;11387966 - 0182;55586907;Bedrijfsafval;2022-01;43;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;04-02-2022;66;1;1100;1100;60;11408613 - 0149;55586907;Bedrijfsafval;2022-02;66;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;25-02-2022;45;1;1100;1100;41;11477791 - 0144;55586907;Bedrijfsafval;2022-02;45;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;21-01-2022;84;1;1100;1100;76;11363965 - 0182;55586907;Bedrijfsafval;2022-01;84;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;21-01-2022;36;2;240;480;76;11363965 - 0183;55586907;Bedrijfsafval;2022-01;36;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;24-02-2022;12;2;240;480;26;11458949 - 0291;55586907;PBD Bedrijven;2022-02;12;PBD Bedrijven;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;25-02-2022;20;2;240;480;41;11477791 - 0145;55586907;Bedrijfsafval;2022-02;20;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;18-02-2022;93;1;1100;1100;85;11458702 - 0149;55586907;Bedrijfsafval;2022-02;93;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;07-02-2022;24;2;240;480;50;11417259 - 0098;55586907;Ongesorteerd papier en karton, Ind;2022-02;24;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;18-02-2022;82;4;240;960;85;11458702 - 0150;55586907;Bedrijfsafval;2022-02;82;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;14-02-2022;36;3;240;720;50;11440544 - 0090;55586907;Ongesorteerd papier en karton, Ind;2022-02;36;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;17-01-2022;12;1;240;240;50;11346313 - 0088;55586907;Ongesorteerd papier en karton, Ind;2022-01;12;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;17-01-2022;24;2;240;480;50;11346313 - 0083;55586897;Ongesorteerd papier en karton, Ind;2022-01;24;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;28-01-2022;98;2;660;1320;75;11387966 - 0178;55586897;Bedrijfsafval;2022-01;98;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;28-01-2022;72;4;240;960;75;11387966 - 0171;55586897;Bedrijfsafval;2022-01;72;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;15-02-2022;19;2;240;480;39;11445492 - 0125;55586897;Bedrijfsafval;2022-02;19;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;17-01-2022;66;2;660;1320;50;11346313 - 0081;55586897;Ongesorteerd papier en karton, Ind;2022-01;66;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;24-01-2022;24;2;240;480;50;11370088 - 0088;55586897;Ongesorteerd papier en karton, Ind;2022-01;24;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;11-02-2022;44;3;240;720;62;11434631 - 0136;55586897;Bedrijfsafval;2022-02;44;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;11-01-2022;106;2;660;1320;80;11305040 - 0164;55586897;Bedrijfsafval;2022-01;106;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;24-01-2022;66;2;660;1320;50;11370088 - 0086;55586897;Ongesorteerd papier en karton, Ind;2022-01;66;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;14-02-2022;48;4;240;960;50;11440544 - 0085;55586897;Ongesorteerd papier en karton, Ind;2022-02;48;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;25-01-2022;150;4;240;960;156;11374296 - 0161;55586897;Bedrijfsafval;2022-01;150;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;07-02-2022;36;3;240;720;50;11417259 - 0093;55586897;Ongesorteerd papier en karton, Ind;2022-02;36;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;08-02-2022;80;2;660;1320;61;11418988 - 0125;55586897;Bedrijfsafval;2022-02;80;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;08-02-2022;15;1;240;240;61;11418988 - 0118;55586897;Bedrijfsafval;2022-02;15;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;11-02-2022;41;1;660;660;62;11434631 - 0143;55586897;Bedrijfsafval;2022-02;41;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;10-02-2022;13;3;240;720;18;11411791 - 0294;55586897;PBD Bedrijven;2022-02;13;PBD Bedrijven;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;27-01-2022;16;6;240;1440;11;11364728 - 0316;55586897;PBD Bedrijven;2022-01;16;PBD Bedrijven;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;14-01-2022;120;2;660;1320;91;11340738 - 0176;55586897;Bedrijfsafval;2022-01;120;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;31-01-2022;48;4;240;960;50;11393660 - 0083;55586897;Ongesorteerd papier en karton, Ind;2022-01;48;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;04-02-2022;65;2;240;480;135;11408613 - 0139;55586897;Bedrijfsafval;2022-02;65;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;25-02-2022;35;1;240;240;146;11482053 - 0270;55586897;Vertrouwelijk Archief;2022-02;35;Vertrouwelijk Archief;170
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;21-02-2022;24;2;240;480;50;11464315 - 0088;55586897;Ongesorteerd papier en karton, Ind;2022-02;24;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;25-02-2022;146;2;660;1320;110;11477791 - 0141;55586897;Bedrijfsafval;2022-02;146;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;25-02-2022;79;3;240;720;110;11477791 - 0134;55586897;Bedrijfsafval;2022-02;79;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;21-01-2022;42;2;240;480;88;11363965 - 0172;55586897;Bedrijfsafval;2022-01;42;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;01-02-2022;17;1;240;240;72;11395540 - 0153;55586897;Bedrijfsafval;2022-02;17;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;31-01-2022;33;1;660;660;50;11393660 - 0081;55586897;Ongesorteerd papier en karton, Ind;2022-01;33;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;01-02-2022;48;1;660;660;72;11395540 - 0160;55586897;Bedrijfsafval;2022-02;48;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;22-02-2022;68;2;660;1320;51;11468525 - 0124;55586897;Bedrijfsafval;2022-02;68;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;22-02-2022;12;1;240;240;51;11468525 - 0117;55586897;Bedrijfsafval;2022-02;12;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;14-02-2022;66;2;660;1320;50;11440544 - 0083;55586897;Ongesorteerd papier en karton, Ind;2022-02;66;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;18-02-2022;10;1;240;240;42;11458702 - 0139;55586897;Bedrijfsafval;2022-02;10;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;24-02-2022;10;2;240;480;21;11458949 - 0290;55586897;PBD Bedrijven;2022-02;10;PBD Bedrijven;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;25-01-2022;30;2;660;1320;23;11374296 - 0168;55586897;Bedrijfsafval;2022-01;30;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;10-01-2022;66;2;660;1320;50;11324341 - 0090;55586897;Ongesorteerd papier en karton, Ind;2022-01;66;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;15-02-2022;26;1;660;660;39;11445492 - 0132;55586897;Bedrijfsafval;2022-02;26;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;31-01-2022;12;1;240;240;50;11393660 - 0088;55586907;Ongesorteerd papier en karton, Ind;2022-01;12;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;04-02-2022;44;3;240;720;60;11408613 - 0150;55586907;Bedrijfsafval;2022-02;44;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Herdenkingsplein 12;6211 PW;MAASTRICHT;14-02-2022;33;1;660;660;50;11440544 - 0089;55586907;Ongesorteerd papier en karton, Ind;2022-02;33;Ongesorteerd papier en karton, Ind;50
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;21-01-2022;60;1;1100;1100;55;11363965 - 0194;55584931;Bedrijfsafval;2022-01;60;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;04-02-2022;45;1;1100;1100;41;11408613 - 0161;55584931;Bedrijfsafval;2022-02;45;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;25-02-2022;60;2;1100;2200;27;11477791 - 0156;55584931;Bedrijfsafval;2022-02;60;Bedrijfsafval;90
7001298569;Academie Beeldende Kunsten;Kruisherengang 12;6211 NW;MAASTRICHT;24-01-2022;12;1;240;240;50;11370088 - 0097;55584931;Ongesorteerd papier en karton, Ind;2022-01;12;Ongesorteerd papier en karton, Ind;50
